threshold,layer,records,max_batch_outliers,target_values,max_batch_outlier_ratio,total_outliers,nonzero_batches,ppl,ppl_err
31.0,34,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,35,50,31,524288,5.91278076171875e-05,347,48,10.1225,0.27452
33.0,0,50,4096,524288,0.0078125,204787,50,10.0845,0.27252
33.0,1,50,922,524288,0.001758575439453125,40256,50,10.0845,0.27252
33.0,2,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,3,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,4,50,546,524288,0.001041412353515625,17702,50,10.0845,0.27252
33.0,5,50,2467,524288,0.0047054290771484375,114811,50,10.0845,0.27252
33.0,6,50,1,524288,1.9073486328125e-06,10,10,10.0845,0.27252
33.0,7,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,8,50,963,524288,0.0018367767333984375,37665,50,10.0845,0.27252
33.0,9,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,10,50,744,524288,0.0014190673828125,28837,50,10.0845,0.27252
33.0,11,50,2,524288,3.814697265625e-06,11,9,10.0845,0.27252
33.0,12,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,13,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,14,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,15,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,16,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,17,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,18,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,19,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,20,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,21,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,22,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,23,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,24,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,25,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,26,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,27,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,28,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,29,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,30,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,31,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,32,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,33,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,34,50,0,524288,0.0,0,0,10.0845,0.27252
33.0,35,50,7,524288,1.33514404296875e-05,46,24,10.0845,0.27252
34.0,0,50,4096,524288,0.0078125,204787,50,10.0758,0.27265
34.0,1,50,690,524288,0.001316070556640625,30091,50,10.0758,0.27265
34.0,2,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,3,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,4,50,474,524288,0.000904083251953125,14525,50,10.0758,0.27265
34.0,5,50,2352,524288,0.004486083984375,109738,50,10.0758,0.27265
34.0,6,50,1,524288,1.9073486328125e-06,5,5,10.0758,0.27265
34.0,7,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,8,50,752,524288,0.001434326171875,27559,50,10.0758,0.27265
34.0,9,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,10,50,478,524288,0.000911712646484375,18553,50,10.0758,0.27265
34.0,11,50,1,524288,1.9073486328125e-06,3,3,10.0758,0.27265
34.0,12,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,13,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,14,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,15,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,16,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,17,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,18,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,19,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,20,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,21,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,22,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,23,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,24,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,25,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,26,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,27,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,28,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,29,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,30,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,31,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,32,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,33,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,34,50,0,524288,0.0,0,0,10.0758,0.27265
34.0,35,50,6,524288,1.1444091796875e-05,22,14,10.0758,0.27265
36.0,0,50,4096,524288,0.0078125,204782,50,10.2386,0.2812
36.0,1,50,395,524288,0.0007534027099609375,15459,50,10.2386,0.2812
36.0,2,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,3,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,4,50,340,524288,0.00064849853515625,10118,50,10.2386,0.2812
36.0,5,50,2175,524288,0.0041484832763671875,100917,50,10.2386,0.2812
36.0,6,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,7,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,8,50,442,524288,0.000843048095703125,12758,50,10.2386,0.2812
36.0,9,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,10,50,193,524288,0.0003681182861328125,5408,50,10.2386,0.2812
36.0,11,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,12,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,13,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,14,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,15,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,16,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,17,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,18,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,19,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,20,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,21,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,22,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,23,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,24,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,25,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,26,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,27,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,28,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,29,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,30,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,31,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,32,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,33,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,34,50,0,524288,0.0,0,0,10.2386,0.2812
36.0,35,50,1,524288,1.9073486328125e-06,1,1,10.2386,0.2812
38.0,0,50,4096,524288,0.0078125,204772,50,10.0891,0.27299
38.0,1,50,167,524288,0.0003185272216796875,6088,50,10.0891,0.27299
38.0,2,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,3,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,4,50,249,524288,0.0004749298095703125,6900,50,10.0891,0.27299
38.0,5,50,2021,524288,0.0038547515869140625,92964,50,10.0891,0.27299
38.0,6,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,7,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,8,50,190,524288,0.000362396240234375,3438,50,10.0891,0.27299
38.0,9,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,10,50,76,524288,0.00014495849609375,1515,50,10.0891,0.27299
38.0,11,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,12,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,13,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,14,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,15,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,16,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,17,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,18,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,19,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,20,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,21,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,22,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,23,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,24,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,25,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,26,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,27,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,28,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,29,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,30,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,31,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,32,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,33,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,34,50,0,524288,0.0,0,0,10.0891,0.27299
38.0,35,50,0,524288,0.0,0,0,10.0891,0.27299
42.0,0,50,4096,524288,0.0078125,204731,50,10.2248,0.27917
42.0,1,50,38,524288,7.2479248046875e-05,763,50,10.2248,0.27917
42.0,2,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,3,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,4,50,59,524288,0.0001125335693359375,1986,50,10.2248,0.27917
42.0,5,50,1685,524288,0.0032138824462890625,75029,50,10.2248,0.27917
42.0,6,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,7,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,8,50,15,524288,2.86102294921875e-05,109,29,10.2248,0.27917
42.0,9,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,10,50,7,524288,1.33514404296875e-05,41,22,10.2248,0.27917
42.0,11,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,12,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,13,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,14,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,15,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,16,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,17,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,18,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,19,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,20,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,21,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,22,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,23,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,24,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,25,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,26,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,27,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,28,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,29,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,30,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,31,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,32,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,33,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,34,50,0,524288,0.0,0,0,10.2248,0.27917
42.0,35,50,0,524288,0.0,0,0,10.2248,0.27917
44.0,0,50,4096,524288,0.0078125,204695,50,10.1088,0.27425
44.0,1,50,16,524288,3.0517578125e-05,194,43,10.1088,0.27425
44.0,2,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,3,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,4,50,28,524288,5.340576171875e-05,806,50,10.1088,0.27425
44.0,5,50,1437,524288,0.0027408599853515625,61549,50,10.1088,0.27425
44.0,6,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,7,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,8,50,2,524288,3.814697265625e-06,7,6,10.1088,0.27425
44.0,9,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,10,50,1,524288,1.9073486328125e-06,2,2,10.1088,0.27425
44.0,11,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,12,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,13,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,14,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,15,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,16,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,17,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,18,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,19,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,20,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,21,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,22,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,23,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,24,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,25,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,26,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,27,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,28,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,29,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,30,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,31,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,32,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,33,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,34,50,0,524288,0.0,0,0,10.1088,0.27425
44.0,35,50,0,524288,0.0,0,0,10.1088,0.27425
46.0,0,50,4096,524288,0.0078125,204666,50,9.9829,0.26886
46.0,1,50,5,524288,9.5367431640625e-06,52,30,9.9829,0.26886
46.0,2,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,3,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,4,50,14,524288,2.6702880859375e-05,296,49,9.9829,0.26886
46.0,5,50,1155,524288,0.0022029876708984375,46795,50,9.9829,0.26886
46.0,6,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,7,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,8,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,9,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,10,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,11,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,12,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,13,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,14,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,15,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,16,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,17,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,18,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,19,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,20,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,21,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,22,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,23,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,24,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,25,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,26,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,27,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,28,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,29,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,30,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,31,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,32,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,33,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,34,50,0,524288,0.0,0,0,9.9829,0.26886
46.0,35,50,0,524288,0.0,0,0,9.9829,0.26886
50.0,0,50,4096,524288,0.0078125,204560,50,10.0884,0.27128
50.0,1,50,1,524288,1.9073486328125e-06,5,5,10.0884,0.27128
50.0,2,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,3,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,4,50,2,524288,3.814697265625e-06,15,11,10.0884,0.27128
50.0,5,50,695,524288,0.0013256072998046875,26810,50,10.0884,0.27128
50.0,6,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,7,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,8,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,9,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,10,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,11,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,12,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,13,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,14,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,15,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,16,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,17,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,18,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,19,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,20,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,21,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,22,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,23,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,24,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,25,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,26,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,27,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,28,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,29,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,30,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,31,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,32,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,33,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,34,50,0,524288,0.0,0,0,10.0884,0.27128
50.0,35,50,0,524288,0.0,0,0,10.0884,0.27128
56.0,0,50,4090,524288,0.007801055908203125,204015,50,9.9824,0.26825
56.0,1,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,2,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,3,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,4,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,5,50,372,524288,0.00070953369140625,14308,50,9.9824,0.26825
56.0,6,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,7,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,8,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,9,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,10,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,11,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,12,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,13,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,14,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,15,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,16,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,17,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,18,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,19,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,20,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,21,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,22,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,23,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,24,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,25,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,26,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,27,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,28,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,29,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,30,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,31,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,32,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,33,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,34,50,0,524288,0.0,0,0,9.9824,0.26825
56.0,35,50,0,524288,0.0,0,0,9.9824,0.26825
60.0,0,50,4086,524288,0.007793426513671875,203505,50,10.1448,0.27723
60.0,1,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,2,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,3,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,4,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,5,50,246,524288,0.000469207763671875,9906,50,10.1448,0.27723
60.0,6,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,7,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,8,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,9,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,10,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,11,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,12,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,13,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,14,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,15,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,16,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,17,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,18,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,19,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,20,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,21,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,22,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,23,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,24,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,25,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,26,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,27,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,28,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,29,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,30,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,31,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,32,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,33,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,34,50,0,524288,0.0,0,0,10.1448,0.27723
60.0,35,50,0,524288,0.0,0,0,10.1448,0.27723
72.0,0,50,4044,524288,0.00771331787109375,199663,50,10.2543,0.28094
72.0,1,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,2,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,3,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,4,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,5,50,41,524288,7.82012939453125e-05,862,50,10.2543,0.28094
72.0,6,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,7,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,8,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,9,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,10,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,11,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,12,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,13,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,14,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,15,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,16,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,17,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,18,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,19,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,20,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,21,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,22,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,23,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,24,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,25,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,26,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,27,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,28,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,29,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,30,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,31,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,32,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,33,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,34,50,0,524288,0.0,0,0,10.2543,0.28094
72.0,35,50,0,524288,0.0,0,0,10.2543,0.28094
80.0,0,50,3953,524288,0.0075397491455078125,194105,50,10.136,0.2764
80.0,1,50,0,524288,0.0,0,0,10.136,0.2764
80.0,2,50,0,524288,0.0,0,0,10.136,0.2764
80.0,3,50,0,524288,0.0,0,0,10.136,0.2764
80.0,4,50,0,524288,0.0,0,0,10.136,0.2764
80.0,5,50,4,524288,7.62939453125e-06,30,18,10.136,0.2764
80.0,6,50,0,524288,0.0,0,0,10.136,0.2764
80.0,7,50,0,524288,0.0,0,0,10.136,0.2764
80.0,8,50,0,524288,0.0,0,0,10.136,0.2764
80.0,9,50,0,524288,0.0,0,0,10.136,0.2764
80.0,10,50,0,524288,0.0,0,0,10.136,0.2764
80.0,11,50,0,524288,0.0,0,0,10.136,0.2764
80.0,12,50,0,524288,0.0,0,0,10.136,0.2764
80.0,13,50,0,524288,0.0,0,0,10.136,0.2764
80.0,14,50,0,524288,0.0,0,0,10.136,0.2764
80.0,15,50,0,524288,0.0,0,0,10.136,0.2764
80.0,16,50,0,524288,0.0,0,0,10.136,0.2764
80.0,17,50,0,524288,0.0,0,0,10.136,0.2764
80.0,18,50,0,524288,0.0,0,0,10.136,0.2764
80.0,19,50,0,524288,0.0,0,0,10.136,0.2764
80.0,20,50,0,524288,0.0,0,0,10.136,0.2764
80.0,21,50,0,524288,0.0,0,0,10.136,0.2764
80.0,22,50,0,524288,0.0,0,0,10.136,0.2764
80.0,23,50,0,524288,0.0,0,0,10.136,0.2764
80.0,24,50,0,524288,0.0,0,0,10.136,0.2764
80.0,25,50,0,524288,0.0,0,0,10.136,0.2764
80.0,26,50,0,524288,0.0,0,0,10.136,0.2764
80.0,27,50,0,524288,0.0,0,0,10.136,0.2764
80.0,28,50,0,524288,0.0,0,0,10.136,0.2764
80.0,29,50,0,524288,0.0,0,0,10.136,0.2764
80.0,30,50,0,524288,0.0,0,0,10.136,0.2764
80.0,31,50,0,524288,0.0,0,0,10.136,0.2764
80.0,32,50,0,524288,0.0,0,0,10.136,0.2764
80.0,33,50,0,524288,0.0,0,0,10.136,0.2764
80.0,34,50,0,524288,0.0,0,0,10.136,0.2764
80.0,35,50,0,524288,0.0,0,0,10.136,0.2764
88.0,0,50,3838,524288,0.007320404052734375,187444,50,10.2197,0.27858
88.0,1,50,0,524288,0.0,0,0,10.2197,0.27858
88.0,2,50,0,524288,0.0,0,0,10.2197,0.27858
88.0,3,50,0,524288,0.0,0,0,10.2197,0.27858
